Manufacturer & Weapon Type ID,Manufacturer,Weapon Type,Part ID,Part Type,String,Stat
25,Maliwan,Sniper,5,Body Accessory,MAL_SR.part_body_c,+精准度
25,Maliwan,Sniper,6,Body Accessory,MAL_SR.part_body_d,无可见属性变化
25,Maliwan,Sniper,7,Barrel,MAL_SR.part_barrel_01,"中天,2483伤害,89%精准度,1.9/s射速"
25,Maliwan,Sniper,8,Barrel,MAL_SR.part_barrel_02,"经过,2483伤害,92%精准度,3.0/s射速"
25,Maliwan,Sniper,9,Manufacturer Part,MAL_SR.part_shield_default,亥伯龙护盾
25,Maliwan,Sniper,10,Manufacturer Part,MAL_SR.part_shield_ricochet,亥伯龙跳弹护盾
25,Maliwan,Sniper,11,Manufacturer Part,MAL_SR.part_shield_ammo,亥伯龙吸收护盾
25,Maliwan,Sniper,12,Manufacturer Part,MAL_SR.part_shield_amp,亥伯龙增强护盾
25,Maliwan,Sniper,13,Magazine,MAL_SR.part_mag_01,"2.7s装填时间,8弹容"
25,Maliwan,Sniper,14,Magazine,MAL_SR.part_mag_02,"3.2s装填时间,10弹容"
25,Maliwan,Sniper,15,Magazine,MAL_SR.part_mag_03_tor,"2.2s装填时间,6弹容"
25,Maliwan,Sniper,16,Magazine,MAL_SR.part_mag_04_cov,"3.8s装填时间,10弹容"
25,Maliwan,Sniper,17,Magazine,MAL_SR.part_mag_05_borg,"2.1s装填时间,12弹容"
25,Maliwan,Sniper,18,Manufacturer Part,MAL_SR.part_mag_torgue_normal,托格冲击弹匣
25,Maliwan,Sniper,19,Manufacturer Part,MAL_SR.part_mag_torgue_sticky,托格粘性弹匣
25,Maliwan,Sniper,20,Barrel,MAL_SR.part_barrel_01_complex_root,"复杂根须,2342伤害,85%精准度,1.2/s射速"
25,Maliwan,Sniper,21,Stat Modifier,MAL_SR.part_mag_ted_thrown_01,2.0s装填时间
25,Maliwan,Sniper,22,Stat Modifier,MAL_SR.part_mag_ted_thrown_02,2.0s装填时间
25,Maliwan,Sniper,23,Stat Modifier,MAL_SR.part_mag_ted_thrown_03_tor,2.0s装填时间
25,Maliwan,Sniper,24,Stat Modifier,MAL_SR.part_mag_ted_thrown_04_cov,3.0s装填时间
25,Maliwan,Sniper,25,Stat Modifier,MAL_SR.part_mag_ted_thrown_05_bor,3.0s装填时间
25,Maliwan,Sniper,26,Scope,MAL_SR.part_scope_ironsight,机瞄
25,Maliwan,Sniper,27,Scope,MAL_SR.part_scope_01_lens_01,瞄准镜 +放大倍率
25,Maliwan,Sniper,28,Scope,MAL_SR.part_scope_01_lens_02,瞄准镜 ++放大倍率
25,Maliwan,Sniper,29,Scope,MAL_SR.part_scope_02_lens_01,瞄准镜 +++放大倍率
25,Maliwan,Sniper,30,Scope,MAL_SR.part_scope_02_lens_02,瞄准镜 ++放大倍率
25,Maliwan,Sniper,31,Scope Accessory,MAL_SR.part_scope_acc_s01_l01_a,+伤害
25,Maliwan,Sniper,32,Scope Accessory,MAL_SR.part_scope_acc_s01_l01_b,-装填时间
25,Maliwan,Sniper,33,Scope Accessory,MAL_SR.part_scope_acc_s02_l01_a,无可见属性变化
25,Maliwan,Sniper,34,Scope Accessory,MAL_SR.part_scope_acc_s02_l01_b,无可见属性变化
25,Maliwan,Sniper,35,Scope Accessory,MAL_SR.part_scope_acc_s01_l02_a,+伤害
25,Maliwan,Sniper,36,Scope Accessory,MAL_SR.part_scope_acc_s01_l02_b,-装填时间
25,Maliwan,Sniper,37,Scope Accessory,MAL_SR.part_scope_acc_s02_l02_a,无可见属性变化
25,Maliwan,Sniper,38,Scope Accessory,MAL_SR.part_scope_acc_s02_l02_b,无可见属性变化
25,Maliwan,Sniper,39,Grip,MAL_SR.part_grip_05c_ted_jav,"泰迪尔装填修改组件:标枪,无可见属性变化"
25,Maliwan,Sniper,40,Grip,MAL_SR.part_grip_05b_ted_homing,"泰迪尔装填修改组件:追踪,无可见属性变化"
25,Maliwan,Sniper,41,Grip,MAL_SR.part_grip_05a_ted_legs,"泰迪尔装填修改组件:腿部,无可见属性变化"
25,Maliwan,Sniper,42,Grip,MAL_SR.part_grip_04_hyp,"亥伯龙握把,-精准度,持续射击提升精准度"
25,Maliwan,Sniper,43,Grip,MAL_SR.part_grip_01,+伤害
25,Maliwan,Sniper,44,Grip,MAL_SR.part_grip_02,+射速
25,Maliwan,Sniper,45,Grip,MAL_SR.part_grip_03,-装填时间
25,Maliwan,Sniper,46,Underbarrel,MAL_SR.part_underbarrel_05_ammoswitcher,"代达洛斯弹药切换下挂"
25,Maliwan,Sniper,47,Underbarrel,MAL_SR.part_underbarrel_04_atlas_ball,阿特拉斯追踪手雷
25,Maliwan,Sniper,48,Underbarrel,MAL_SR.part_underbarrel_02_multitaser,附属开火-电击立场
25,Maliwan,Sniper,49,Underbarrel,MAL_SR.part_underbarrel_01_singularity,附属开火-奇点榴弹发射器
25,Maliwan,Sniper,50,Foregrip,MAL_SR.part_foregrip_02,+射速
25,Maliwan,Sniper,51,Foregrip,MAL_SR.part_foregrip_03,+精准度
25,Maliwan,Sniper,52,Foregrip,MAL_SR.part_foregrip_01,+伤害
25,Maliwan,Sniper,53,Underbarrel,MAL_SR.part_underbarrel_03_rocketpod,附属开火-火箭发射架
25,Maliwan,Sniper,54,Underbarrel,MAL_SR.part_underbarrel_04_atlas,阿特拉斯追踪飞镖
25,Maliwan,Sniper,55,Manufacturer Part,MAL_SR.part_secondary_ammo_smg,代达洛斯冲锋枪弹药
25,Maliwan,Sniper,56,Manufacturer Part,MAL_SR.part_secondary_ammo_sg,代达洛斯霰弹枪弹药
25,Maliwan,Sniper,57,Manufacturer Part,MAL_SR.part_secondary_ammo_ar,代达洛斯突击步枪弹药
25,Maliwan,Sniper,58,Manufacturer Part,MAL_SR.part_secondary_ammo_ps,代达洛斯手枪弹药
25,Maliwan,Sniper,60,Barrel,MAL_SR.part_barrel_02_katagawa,"片川的复仇,1522伤害,89%精准度,1.5/s射速"
25,Maliwan,Sniper,62,Foregrip,MAL_SR.part_foregrip_04,无可见属性变化
25,Maliwan,Sniper,63,Stat Modifier,MAL_SR.part_mag_05_borg_barrel_02,2.4s装填时间
25,Maliwan,Sniper,64,Stat Modifier,MAL_SR.part_mag_05_borg_barrel_01,2.4s装填时间
25,Maliwan,Sniper,65,Barrel Accessory,MAL_SR.part_barrel_01_a,+伤害
25,Maliwan,Sniper,66,Barrel Accessory,MAL_SR.part_barrel_01_b,无可见属性变化
25,Maliwan,Sniper,67,Barrel Accessory,MAL_SR.part_barrel_01_c,无可见属性变化
25,Maliwan,Sniper,68,Barrel Accessory,MAL_SR.part_barrel_01_d,+精准度
25,Maliwan,Sniper,69,Barrel Accessory,MAL_SR.part_barrel_02_a,+伤害
25,Maliwan,Sniper,70,Barrel Accessory,MAL_SR.part_barrel_02_b,无可见属性变化
25,Maliwan,Sniper,71,Barrel Accessory,MAL_SR.part_barrel_02_c,+射速
25,Maliwan,Sniper,72,Barrel Accessory,MAL_SR.part_barrel_02_d,+射速
25,Maliwan,Sniper,73,Manufacturer Part,MAL_SR.part_barrel_licensed_jak,+暴击伤害
25,Maliwan,Sniper,74,Manufacturer Part,MAL_SR.part_barrel_licensed_ted,"泰迪尔装填,无可见属性变化"
25,Maliwan,Sniper,75,Manufacturer Part,MAL_SR.part_barrel_licensed_ted_shooting,"泰迪尔射击,无可见属性变化"
25,Maliwan,Sniper,76,Manufacturer Part,MAL_SR.part_barrel_licensed_ted_mirv,"泰迪尔分裂式,无可见属性变化"
25,Maliwan,Sniper,77,Manufacturer Part,MAL_SR.part_barrel_licensed_ted_combo,"泰迪尔组合,无可见属性变化"
25,Maliwan,Sniper,78,Manufacturer Part,MAL_SR.part_barrel_licensed_hyp,"亥伯龙护盾可见附件,无可见属性变化"
25,Maliwan,Sniper,79,Barrel,MAL_SR.part_barrel_01_asher,"亚瑟的崛起,1522伤害,89%精准度,6.6/s射速"
15,Order,Assault Rifle,1,Scope,ORD_AR.part_scope_02_lens_02_gmr,瞄准镜 +++放大倍率
15,Order,Assault Rifle,2,Barrel,ORD_AR.part_barrel_02_gmr,"G.M.R.,1785伤害,65%精准度,4.0/s射速"
15,Order,Assault Rifle,3,Body Accessory,ORD_AR.part_body_a,-装填时间
15,Order,Assault Rifle,4,Body Accessory,ORD_AR.part_body_b,+伤害
15,Order,Assault Rifle,5,Body Accessory,ORD_AR.part_body_c,+精准度
15,Order,Assault Rifle,6,Body Accessory,ORD_AR.part_body_d,+暴击伤害
15,Order,Assault Rifle,7,Barrel,ORD_AR.part_barrel_01,"法令,1115伤害,89%精准度,5.5/s射速"
15,Order,Assault Rifle,8,Barrel,ORD_AR.part_barrel_02,"蓝图,982伤害,88%精准度,6.5/s射速"
15,Order,Assault Rifle,9,Manufacturer Part,ORD_AR.part_shield_default,亥伯龙护盾
15,Order,Assault Rifle,10,Manufacturer Part,ORD_AR.part_shield_ricochet,亥伯龙跳弹护盾
15,Order,Assault Rifle,11,Manufacturer Part,ORD_AR.part_shield_ammo,亥伯龙吸收护盾
15,Order,Assault Rifle,12,Manufacturer Part,ORD_AR.part_shield_amp,亥伯龙增强护盾
15,Order,Assault Rifle,13,Magazine,ORD_AR.part_mag_01,"1.9s装填时间,18弹容"
15,Order,Assault Rifle,14,Magazine,ORD_AR.part_mag_02,"2.3s装填时间,24弹容"
15,Order,Assault Rifle,15,Magazine,ORD_AR.part_mag_04_cov,"3.7s装填时间,34弹容"
15,Order,Assault Rifle,16,Magazine,ORD_AR.part_mag_05_borg,"2.3s装填时间,30弹容"
15,Order,Assault Rifle,17,Stat Modifier,ORD_AR.part_mag_ted_thrown_01,2.0s装填时间
15,Order,Assault Rifle,18,Stat Modifier,ORD_AR.part_mag_ted_thrown_02,2.0s装填时间
15,Order,Assault Rifle,19,Stat Modifier,ORD_AR.part_mag_ted_thrown_03_tor,2.0s装填时间
15,Order,Assault Rifle,20,Stat Modifier,ORD_AR.part_mag_ted_thrown_04_cov,3.0s装填时间
15,Order,Assault Rifle,21,Stat Modifier,ORD_AR.part_mag_ted_thrown_05_bor,3.0s装填时间
15,Order,Assault Rifle,22,Scope,ORD_AR.part_scope_02_lens_02,瞄准镜 +++放大倍率
15,Order,Assault Rifle,23,Scope,ORD_AR.part_scope_02_lens_01,瞄准镜 +++放大倍率
15,Order,Assault Rifle,24,Scope,ORD_AR.part_scope_01_lens_02,瞄准镜 ++放大倍率
15,Order,Assault Rifle,25,Scope,ORD_AR.part_scope_01_lens_01,瞄准镜 +放大倍率
15,Order,Assault Rifle,26,Scope,ORD_AR.part_scope_ironsight,机瞄
15,Order,Assault Rifle,27,Scope Accessory,ORD_AR.part_scope_acc_s01_l01_a,+伤害
15,Order,Assault Rifle,28,Scope Accessory,ORD_AR.part_scope_acc_s01_l01_b,-装填时间
15,Order,Assault Rifle,29,Scope Accessory,ORD_AR.part_scope_acc_s02_l01_a,无可见属性变化
15,Order,Assault Rifle,30,Scope Accessory,ORD_AR.part_scope_acc_s02_l01_b,+暴击伤害
15,Order,Assault Rifle,31,Scope Accessory,ORD_AR.part_scope_acc_s01_l02_a,+伤害
15,Order,Assault Rifle,32,Scope Accessory,ORD_AR.part_scope_acc_s01_l02_b,-装填时间
15,Order,Assault Rifle,33,Scope Accessory,ORD_AR.part_scope_acc_s02_l02_a,无可见属性变化
15,Order,Assault Rifle,34,Scope Accessory,ORD_AR.part_scope_acc_s02_l02_b,+暴击伤害
15,Order,Assault Rifle,35,Grip,ORD_AR.part_grip_05a_ted_legs,"泰迪尔装填修改组件:腿部,无可见属性变化"
15,Order,Assault Rifle,36,Grip,ORD_AR.part_grip_05c_ted_jav,"泰迪尔装填修改组件:标枪,无可见属性变化"
15,Order,Assault Rifle,37,Grip,ORD_AR.part_grip_05b_ted_homing,"泰迪尔装填修改组件:追踪,无可见属性变化"
15,Order,Assault Rifle,38,Grip,ORD_AR.part_grip_04_hyp,"亥伯龙握把,-精准度,持续射击提升精准度"
15,Order,Assault Rifle,39,Grip,ORD_AR.part_grip_01,+伤害
15,Order,Assault Rifle,40,Grip,ORD_AR.part_grip_02,+射速
15,Order,Assault Rifle,41,Grip,ORD_AR.part_grip_03,-装填时间
15,Order,Assault Rifle,42,Underbarrel,ORD_AR.part_underbarrel_01_seeker,附属开火-搜索者导弹
15,Order,Assault Rifle,43,Underbarrel,ORD_AR.part_underbarrel_03_killdrone,附属开火-杀戮无人机
15,Order,Assault Rifle,44,Underbarrel,ORD_AR.part_underbarrel_04_atlas_ball,阿特拉斯追踪手雷
15,Order,Assault Rifle,45,Underbarrel,ORD_AR.part_underbarrel_04_atlas,阿特拉斯追踪飞镖
15,Order,Assault Rifle,46,Foregrip,ORD_AR.part_foregrip_02,+暴击伤害
15,Order,Assault Rifle,47,Foregrip,ORD_AR.part_foregrip_03,+精准度
15,Order,Assault Rifle,48,Manufacturer Part,ORD_AR.part_secondary_ammo_sm,代达洛斯冲锋枪弹药
15,Order,Assault Rifle,49,Manufacturer Part,ORD_AR.part_secondary_ammo_sg,代达洛斯霰弹枪弹药
15,Order,Assault Rifle,50,Manufacturer Part,ORD_AR.part_secondary_ammo_ps,代达洛斯手枪弹药
15,Order,Assault Rifle,51,Manufacturer Part,ORD_AR.part_secondary_ammo_sr,代达洛斯狙击枪弹药
15,Order,Assault Rifle,52,Barrel Accessory,ORD_AR.part_barrel_01_a,+伤害
15,Order,Assault Rifle,53,Barrel Accessory,ORD_AR.part_barrel_01_b,+暴击伤害
15,Order,Assault Rifle,54,Barrel Accessory,ORD_AR.part_barrel_01_c,+精准度
15,Order,Assault Rifle,55,Barrel Accessory,ORD_AR.part_barrel_01_d,+精准度
15,Order,Assault Rifle,56,Barrel Accessory,ORD_AR.part_barrel_02_a,+伤害
15,Order,Assault Rifle,57,Barrel Accessory,ORD_AR.part_barrel_02_b,+精准度
15,Order,Assault Rifle,58,Barrel Accessory,ORD_AR.part_barrel_02_c,+射速
15,Order,Assault Rifle,59,Barrel Accessory,ORD_AR.part_barrel_02_d,+射速
15,Order,Assault Rifle,60,Manufacturer Part,ORD_AR.part_barrel_licensed_jak,雅各布斯-暴击跳弹
15,Order,Assault Rifle,61,Manufacturer Part,ORD_AR.part_barrel_licensed_ted,"泰迪尔装填,无可见属性变化"
15,Order,Assault Rifle,62,Manufacturer Part,ORD_AR.part_barrel_licensed_ted_shooting,"泰迪尔射击,无可见属性变化"
15,Order,Assault Rifle,63,Manufacturer Part,ORD_AR.part_barrel_licensed_ted_mirv,"泰迪尔分裂式,无可见属性变化"
15,Order,Assault Rifle,64,Manufacturer Part,ORD_AR.part_barrel_licensed_ted_combo,"泰迪尔组合,无可见属性变化"
15,Order,Assault Rifle,65,Manufacturer Part,ORD_AR.part_barrel_licensed_hyp,"亥伯龙护盾可见附件,无可见属性变化"
15,Order,Assault Rifle,66,Manufacturer Part,ORD_AR.part_mag_torgue_normal,托格冲击弹匣
15,Order,Assault Rifle,67,Manufacturer Part,ORD_AR.part_mag_torgue_sticky,托格粘性弹匣
15,Order,Assault Rifle,68,Underbarrel,ORD_AR.part_underbarrel_02_deathsphere,附属开火-死亡之球
15,Order,Assault Rifle,69,Underbarrel,ORD_AR.part_underbarrel_05_ammoswitcher,"代达洛斯弹药切换下挂"
15,Order,Assault Rifle,70,Foregrip,ORD_AR.part_foregrip_01,+伤害
15,Order,Assault Rifle,71,Magazine,ORD_AR.part_mag_03_tor,"2.1s装填时间,15弹容"
15,Order,Assault Rifle,72,Barrel,ORD_AR.part_barrel_02_goalkeeper,"门将,1785伤害,84%精准度,7.0/s射速"
15,Order,Assault Rifle,74,Body,ORD_AR.part_body,"无属性变化，固有部件"
4,Order,Pistol,1,Magazine,ORD_PS.part_mag_03_rocketreload,"1.9s装填时间,6弹容"
4,Order,Pistol,2,Body,ORD_PS.part_body,"无属性变化，固有部件"
4,Order,Pistol,3,Body Accessory,ORD_PS.part_body_a,-装填时间
4,Order,Pistol,4,Body Accessory,ORD_PS.part_body_b,+伤害
4,Order,Pistol,5,Body Accessory,ORD_PS.part_body_c,+精准度
4,Order,Pistol,6,Body Accessory,ORD_PS.part_body_d,+暴击伤害
4,Order,Pistol,7,Barrel,ORD_PS.part_barrel_01,"穿刺,825伤害,76%精准度,8.0/s射速"
4,Order,Pistol,8,Barrel,ORD_PS.part_barrel_02,"引理,892伤害,76%精准度,6.5/s射速"
4,Order,Pistol,9,Manufacturer Part,ORD_PS.part_shield_default,亥伯龙护盾
4,Order,Pistol,10,Manufacturer Part,ORD_PS.part_shield_ricochet,亥伯龙跳弹护盾
4,Order,Pistol,11,Manufacturer Part,ORD_PS.part_shield_ammo,亥伯龙吸收护盾
4,Order,Pistol,12,Manufacturer Part,ORD_PS.part_shield_amp,亥伯龙增强护盾
4,Order,Pistol,13,Magazine,ORD_PS.part_mag_01,"1.9s装填时间,15弹容"
4,Order,Pistol,14,Magazine,ORD_PS.part_mag_02,"2.8s装填时间,18弹容"
4,Order,Pistol,15,Magazine,ORD_PS.part_mag_04_cov,"2.9s装填时间,20弹容"
4,Order,Pistol,16,Magazine,ORD_PS.part_mag_05_borg,"2.3s装填时间,24弹容"
4,Order,Pistol,17,Stat Modifier,ORD_PS.part_mag_ted_thrown_01,2.0s装填时间
4,Order,Pistol,18,Stat Modifier,ORD_PS.part_mag_ted_thrown_02,2.0s装填时间
4,Order,Pistol,19,Stat Modifier,ORD_PS.part_mag_ted_thrown_03_tor,2.0s装填时间
4,Order,Pistol,20,Stat Modifier,ORD_PS.part_mag_ted_thrown_04_cov,3.0s装填时间
4,Order,Pistol,21,Stat Modifier,ORD_PS.part_mag_ted_thrown_05_bor,3.0s装填时间
4,Order,Pistol,22,Scope,ORD_PS.part_scope_ironsight,机瞄
4,Order,Pistol,23,Scope,ORD_PS.part_scope_01_lens_01,瞄准镜 +放大倍率
4,Order,Pistol,24,Scope,ORD_PS.part_scope_01_lens_02,瞄准镜 ++放大倍率
4,Order,Pistol,25,Scope,ORD_PS.part_scope_02_lens_01,瞄准镜 ++放大倍率
4,Order,Pistol,26,Scope,ORD_PS.part_scope_02_lens_02,瞄准镜 +++放大倍率
4,Order,Pistol,27,Scope Accessory,ORD_PS.part_scope_acc_s01_l01_a,+伤害
4,Order,Pistol,28,Scope Accessory,ORD_PS.part_scope_acc_s01_l01_b,-装填时间
4,Order,Pistol,29,Scope Accessory,ORD_PS.part_scope_acc_s02_l01_a,无可见属性变化
4,Order,Pistol,30,Scope Accessory,ORD_PS.part_scope_acc_s02_l01_b,+暴击伤害
4,Order,Pistol,31,Scope Accessory,ORD_PS.part_scope_acc_s01_l02_a,+伤害
4,Order,Pistol,32,Scope Accessory,ORD_PS.part_scope_acc_s01_l02_b,-装填时间
4,Order,Pistol,33,Scope Accessory,ORD_PS.part_scope_acc_s02_l02_a,无可见属性变化
4,Order,Pistol,34,Scope Accessory,ORD_PS.part_scope_acc_s02_l02_b,+暴击伤害
4,Order,Pistol,35,Grip,ORD_PS.part_grip_05c_ted_jav,"泰迪尔装填修改组件:标枪,无可见属性变化"
4,Order,Pistol,36,Grip,ORD_PS.part_grip_05b_ted_homing,"泰迪尔装填修改组件:追踪,无可见属性变化"
4,Order,Pistol,37,Grip,ORD_PS.part_grip_05a_ted_legs,"泰迪尔装填修改组件:腿部,无可见属性变化"
4,Order,Pistol,38,Grip,ORD_PS.part_grip_04_hyp,"亥伯龙握把,-精准度,持续射击提升精准度"
4,Order,Pistol,39,Grip,ORD_PS.part_grip_01,+伤害
4,Order,Pistol,40,Grip,ORD_PS.part_grip_02,+射速
4,Order,Pistol,41,Grip,ORD_PS.part_grip_03,-装填时间
4,Order,Pistol,42,Underbarrel,ORD_PS.part_underbarrel_05_ammoswitcher,"代达洛斯弹药切换下挂"
4,Order,Pistol,43,Underbarrel,ORD_PS.part_underbarrel_03_rockets,附属开火-微型火箭
4,Order,Pistol,44,Underbarrel,ORD_PS.part_underbarrel_01_energyburst,附属开火-能量爆发
4,Order,Pistol,45,Underbarrel,ORD_PS.part_underbarrel_04_atlas,阿特拉斯追踪飞镖
4,Order,Pistol,46,Underbarrel,ORD_PS.part_underbarrel_04_atlas_ball,阿特拉斯追踪手雷
4,Order,Pistol,47,Foregrip,ORD_PS.part_foregrip_02,+暴击伤害
4,Order,Pistol,48,Foregrip,ORD_PS.part_foregrip_03,+精准度
4,Order,Pistol,49,Manufacturer Part,ORD_PS.part_secondary_ammo_sm,代达洛斯冲锋枪弹药
4,Order,Pistol,50,Manufacturer Part,ORD_PS.part_secondary_ammo_sg,代达洛斯霰弹枪弹药
4,Order,Pistol,51,Manufacturer Part,ORD_PS.part_secondary_ammo_ar,代达洛斯突击步枪弹药
4,Order,Pistol,52,Manufacturer Part,ORD_PS.part_secondary_ammo_sr,代达洛斯狙击枪弹药
4,Order,Pistol,54,Barrel Accessory,ORD_PS.part_barrel_01_a,+伤害
4,Order,Pistol,55,Barrel Accessory,ORD_PS.part_barrel_01_b,+暴击伤害
4,Order,Pistol,56,Barrel Accessory,ORD_PS.part_barrel_01_c,+精准度
4,Order,Pistol,57,Barrel Accessory,ORD_PS.part_barrel_01_d,+精准度
4,Order,Pistol,58,Barrel Accessory,ORD_PS.part_barrel_02_a,+伤害
4,Order,Pistol,59,Barrel Accessory,ORD_PS.part_barrel_02_b,+精准度
4,Order,Pistol,60,Barrel Accessory,ORD_PS.part_barrel_02_c,+射速
4,Order,Pistol,61,Barrel Accessory,ORD_PS.part_barrel_02_d,+射速
4,Order,Pistol,62,Manufacturer Part,ORD_PS.part_barrel_licensed_jak,雅各布斯-暴击跳弹
4,Order,Pistol,63,Manufacturer Part,ORD_PS.part_barrel_licensed_ted,"泰迪尔装填,无可见属性变化"
4,Order,Pistol,64,Manufacturer Part,ORD_PS.part_barrel_licensed_ted_shooting,"泰迪尔射击,无可见属性变化"
4,Order,Pistol,65,Manufacturer Part,ORD_PS.part_barrel_licensed_ted_mirv,"泰迪尔分裂式,无可见属性变化"
4,Order,Pistol,66,Manufacturer Part,ORD_PS.part_barrel_licensed_ted_combo,"泰迪尔组合,无可见属性变化"
4,Order,Pistol,67,Manufacturer Part,ORD_PS.part_barrel_licensed_hyp,"亥伯龙护盾可见附件,无可见属性变化"
4,Order,Pistol,68,Foregrip,ORD_PS.part_foregrip_01,+伤害
4,Order,Pistol,69,Manufacturer Part,ORD_PS.part_mag_torgue_normal,托格冲击弹匣
4,Order,Pistol,70,Manufacturer Part,ORD_PS.part_mag_torgue_sticky,托格粘性弹匣
4,Order,Pistol,71,Magazine,ORD_PS.part_mag_03_tor,"2.0s装填时间,12弹容"
4,Order,Pistol,72,Underbarrel,ORD_PS.part_underbarrel_02_gravitywell,附属开火-重力井
4,Order,Pistol,75,Barrel,ORD_PS.part_barrel_02_bully,"霸凌,1338伤害,80%精准度,7.0/s射速"
4,Order,Pistol,78,Magazine,ORD_PS.part_mag_noisycricket,"1.5s装填时间,2弹容"
4,Order,Pistol,79,Barrel,ORD_PS.part_barrel_noisycricket,"吵闹蟋蟀,4461伤害,57%精准度,3.0/s射速,2/每发"
4,Order,Pistol,81,Barrel,ORD_PS.part_barrel_02_rocketreload,"幸运四叶草,892伤害,75%精准度,8.0/s射速"
26,Order,Sniper,2,Body,ORD_SR.part_body,"无属性变化，固有部件"
26,Order,Sniper,3,Body Accessory,ORD_SR.part_body_a,-装填时间
26,Order,Sniper,4,Body Accessory,ORD_SR.part_body_b,+伤害
26,Order,Sniper,5,Body Accessory,ORD_SR.part_body_c,无可见属性变化
26,Order,Sniper,6,Body Accessory,ORD_SR.part_body_d,+暴击伤害
26,Order,Sniper,7,Barrel,ORD_SR.part_barrel_01,"时光,2530伤害,90%精准度,1.9/s射速"
26,Order,Sniper,8,Barrel,ORD_SR.part_barrel_02,"岁月,3045伤害,92%精准度,1.5/s射速"
26,Order,Sniper,9,Barrel Accessory,ORD_SR.part_barrel_01_a,+伤害
26,Order,Sniper,10,Barrel Accessory,ORD_SR.part_barrel_01_c,无可见属性变化
26,Order,Sniper,11,Barrel Accessory,ORD_SR.part_barrel_01_d,无可见属性变化
26,Order,Sniper,12,Barrel Accessory,ORD_SR.part_barrel_02_a,+伤害
26,Order,Sniper,13,Barrel Accessory,ORD_SR.part_barrel_02_b,+精准度
26,Order,Sniper,14,Barrel Accessory,ORD_SR.part_barrel_02_c,+射速
26,Order,Sniper,15,Barrel Accessory,ORD_SR.part_barrel_02_d,+射速
26,Order,Sniper,16,Manufacturer Part,ORD_SR.part_barrel_licensed_jak,雅各布斯-暴击跳弹
26,Order,Sniper,17,Manufacturer Part,ORD_SR.part_barrel_licensed_ted,"泰迪尔装填,无可见属性变化"
26,Order,Sniper,18,Manufacturer Part,ORD_SR.part_barrel_licensed_ted_shooting,"泰迪尔射击,无可见属性变化"
26,Order,Sniper,19,Manufacturer Part,ORD_SR.part_barrel_licensed_ted_mirv,"泰迪尔分裂式,无可见属性变化"
26,Order,Sniper,20,Manufacturer Part,ORD_SR.part_barrel_licensed_ted_combo,"泰迪尔组合,无可见属性变化"
26,Order,Sniper,21,Manufacturer Part,ORD_SR.part_barrel_licensed_hyp,"亥伯龙护盾可见附件,无可见属性变化"
26,Order,Sniper,22,Barrel Accessory,ORD_SR.part_barrel_01_b,+暴击伤害
26,Order,Sniper,23,Manufacturer Part,ORD_SR.part_shield_default,亥伯龙护盾
26,Order,Sniper,24,Manufacturer Part,ORD_SR.part_shield_ricochet,亥伯龙跳弹护盾
26,Order,Sniper,25,Manufacturer Part,ORD_SR.part_shield_ammo,亥伯龙吸收护盾
26,Order,Sniper,26,Manufacturer Part,ORD_SR.part_shield_amp,亥伯龙增强护盾
26,Order,Sniper,27,Magazine,ORD_SR.part_mag_01,"2.3s装填时间,12弹容"
26,Order,Sniper,28,Magazine,ORD_SR.part_mag_02,"2.7s装填时间,15弹容"
26,Order,Sniper,29,Magazine,ORD_SR.part_mag_04_cov,"3.7s装填时间,20弹容,密藏之子弹匣"
26,Order,Sniper,30,Magazine,ORD_SR.part_mag_05_borg,"2.1s装填时间,18弹容,开颅者弹匣"
26,Order,Sniper,31,Stat Modifier,ORD_SR.part_mag_ted_thrown_01,1.6s装填时间
26,Order,Sniper,32,Stat Modifier,ORD_SR.part_mag_ted_thrown_02,1.6s装填时间
26,Order,Sniper,33,Stat Modifier,ORD_SR.part_mag_ted_thrown_03_tor,1.6s装填时间
26,Order,Sniper,34,Stat Modifier,ORD_SR.part_mag_ted_thrown_04_cov,3.0s装填时间
26,Order,Sniper,35,Stat Modifier,ORD_SR.part_mag_ted_thrown_05_bor,3.0s装填时间
26,Order,Sniper,36,Scope,ORD_SR.part_scope_ironsight,机瞄
26,Order,Sniper,37,Scope,ORD_SR.part_scope_01_lens_01,瞄准镜 +放大倍率
26,Order,Sniper,38,Scope,ORD_SR.part_scope_01_lens_02,瞄准镜 ++放大倍率
26,Order,Sniper,39,Scope,ORD_SR.part_scope_02_lens_01,瞄准镜 +++放大倍率
26,Order,Sniper,40,Scope,ORD_SR.part_scope_02_lens_02,瞄准镜 ++++放大倍率
26,Order,Sniper,41,Scope Accessory,ORD_SR.part_scope_acc_s01_l01_a,+伤害
26,Order,Sniper,42,Scope Accessory,ORD_SR.part_scope_acc_s01_l01_b,-装填时间
26,Order,Sniper,43,Scope Accessory,ORD_SR.part_scope_acc_s02_l01_a,无可见属性变化
26,Order,Sniper,44,Scope Accessory,ORD_SR.part_scope_acc_s02_l01_b,+暴击伤害
26,Order,Sniper,45,Scope Accessory,ORD_SR.part_scope_acc_s01_l02_a,+伤害
26,Order,Sniper,46,Scope Accessory,ORD_SR.part_scope_acc_s01_l02_b,-装填时间
26,Order,Sniper,47,Scope Accessory,ORD_SR.part_scope_acc_s02_l02_a,无可见属性变化
