Manufacturer & Weapon Type ID,Manufacturer,Weapon Type,Part ID,Part Type,String,Name
4,Order,Pistol,15,Magazine,ORD_PS.part_mag_04_cov,
4,Order,Pistol,16,Magazine,ORD_PS.part_mag_05_borg,
4,Order,Pistol,17,Tediore Throw Reload,ORD_PS.part_mag_ted_thrown_01,
4,Order,Pistol,18,Tediore Throw Reload,ORD_PS.part_mag_ted_thrown_02,
4,Order,Pistol,19,Tediore Throw Reload,ORD_PS.part_mag_ted_thrown_03_tor,
4,Order,Pistol,20,Tediore Throw Reload,ORD_PS.part_mag_ted_thrown_04_cov,
4,Order,Pistol,21,Tediore Throw Reload,ORD_PS.part_mag_ted_thrown_05_bor,
4,Order,Pistol,22,Scope,ORD_PS.part_scope_ironsight,
4,Order,Pistol,23,Scope,ORD_PS.part_scope_01_lens_01,
4,Order,Pistol,24,Scope,ORD_PS.part_scope_01_lens_02,
4,Order,Pistol,25,Scope,ORD_PS.part_scope_02_lens_01,
4,Order,Pistol,26,Scope,ORD_PS.part_scope_02_lens_02,
4,Order,Pistol,27,Scope Accessory,ORD_PS.part_scope_acc_s01_l01_a,
4,Order,Pistol,28,Scope Accessory,ORD_PS.part_scope_acc_s01_l01_b,
4,Order,Pistol,29,Scope Accessory,ORD_PS.part_scope_acc_s02_l01_a,
4,Order,Pistol,30,Scope Accessory,ORD_PS.part_scope_acc_s02_l01_b,
4,Order,Pistol,31,Scope Accessory,ORD_PS.part_scope_acc_s01_l02_a,
4,Order,Pistol,32,Scope Accessory,ORD_PS.part_scope_acc_s01_l02_b,
4,Order,Pistol,33,Scope Accessory,ORD_PS.part_scope_acc_s02_l02_a,
4,Order,Pistol,34,Scope Accessory,ORD_PS.part_scope_acc_s02_l02_b,
4,Order,Pistol,35,Grip,ORD_PS.part_grip_05c_ted_jav,
4,Order,Pistol,36,Grip,ORD_PS.part_grip_05b_ted_homing,
4,Order,Pistol,37,Grip,ORD_PS.part_grip_05a_ted_legs,
4,Order,Pistol,38,Grip,ORD_PS.part_grip_04_hyp,
4,Order,Pistol,39,Grip,ORD_PS.part_grip_01,
4,Order,Pistol,40,Grip,ORD_PS.part_grip_02,
4,Order,Pistol,41,Grip,ORD_PS.part_grip_03,
4,Order,Pistol,42,Underbarrel,ORD_PS.part_underbarrel_05_ammoswitcher,
4,Order,Pistol,43,Underbarrel,ORD_PS.part_underbarrel_03_rockets,
4,Order,Pistol,44,Underbarrel,ORD_PS.part_underbarrel_01_energyburst,
4,Order,Pistol,45,Underbarrel,ORD_PS.part_underbarrel_04_atlas,
4,Order,Pistol,46,Underbarrel,ORD_PS.part_underbarrel_04_atlas_ball,
4,Order,Pistol,47,Foregrip,ORD_PS.part_foregrip_02,
4,Order,Pistol,48,Foregrip,ORD_PS.part_foregrip_03,
4,Order,Pistol,49,Manufacturer Part,ORD_PS.part_secondary_ammo_sm,
4,Order,Pistol,50,Manufacturer Part,ORD_PS.part_secondary_ammo_sg,
4,Order,Pistol,51,Manufacturer Part,ORD_PS.part_secondary_ammo_ar,
4,Order,Pistol,52,Manufacturer Part,ORD_PS.part_secondary_ammo_sr,
4,Order,Pistol,54,Barrel Accessory,ORD_PS.part_barrel_01_a,
4,Order,Pistol,55,Barrel Accessory,ORD_PS.part_barrel_01_b,
4,Order,Pistol,56,Barrel Accessory,ORD_PS.part_barrel_01_c,
4,Order,Pistol,57,Barrel Accessory,ORD_PS.part_barrel_01_d,
4,Order,Pistol,58,Barrel Accessory,ORD_PS.part_barrel_02_a,
4,Order,Pistol,59,Barrel Accessory,ORD_PS.part_barrel_02_b,
4,Order,Pistol,60,Barrel Accessory,ORD_PS.part_barrel_02_c,
4,Order,Pistol,61,Barrel Accessory,ORD_PS.part_barrel_02_d,
4,Order,Pistol,62,Manufacturer Part,ORD_PS.part_barrel_licensed_jak,
4,Order,Pistol,63,Tediore Payload,ORD_PS.part_barrel_licensed_ted,Tediore Throw
4,Order,Pistol,64,Tediore Payload,ORD_PS.part_barrel_licensed_ted_shooting,Tediore Shooting
4,Order,Pistol,65,Tediore Payload,ORD_PS.part_barrel_licensed_ted_mirv,Tediore MIRV
4,Order,Pistol,66,Tediore Payload,ORD_PS.part_barrel_licensed_ted_combo,Tediore Combo
4,Order,Pistol,67,Manufacturer Part,ORD_PS.part_barrel_licensed_hyp,
4,Order,Pistol,68,Foregrip,ORD_PS.part_foregrip_01,
4,Order,Pistol,69,Manufacturer Part,ORD_PS.part_mag_torgue_normal,
4,Order,Pistol,70,Manufacturer Part,ORD_PS.part_mag_torgue_sticky,
4,Order,Pistol,71,Magazine,ORD_PS.part_mag_03_tor,
4,Order,Pistol,72,Underbarrel,ORD_PS.part_underbarrel_02_gravitywell,
4,Order,Pistol,75,Barrel,ORD_PS.part_barrel_02_bully,Bully
4,Order,Pistol,78,Magazine,ORD_PS.part_mag_noisycricket,Noisy Cricket
4,Order,Pistol,79,Barrel,ORD_PS.part_barrel_noisycricket,Noisy Cricket
4,Order,Pistol,81,Barrel,ORD_PS.part_barrel_02_rocketreload,Lucky Clover
4,Order,Pistol,84,Barrel,ORD_PS.part_barrel_02_Roulette,Roulette
4,Order,Pistol,82,Barrel,ORD_PS.part_barrel_sunspot,Sunspot
4,Order,Pistol,86,Barrel,ORD_PS.part_barrel_rhythm,Rhythm
26,Order,Sniper,2,Body,ORD_SR.part_body,
26,Order,Sniper,3,Body Accessory,ORD_SR.part_body_a,
26,Order,Sniper,4,Body Accessory,ORD_SR.part_body_b,
26,Order,Sniper,5,Body Accessory,ORD_SR.part_body_c,
26,Order,Sniper,6,Body Accessory,ORD_SR.part_body_d,
26,Order,Sniper,7,Barrel,ORD_SR.part_barrel_01,Yuga
26,Order,Sniper,8,Barrel,ORD_SR.part_barrel_02,Piktun
26,Order,Sniper,9,Barrel Accessory,ORD_SR.part_barrel_01_a,
26,Order,Sniper,10,Barrel Accessory,ORD_SR.part_barrel_01_c,
26,Order,Sniper,11,Barrel Accessory,ORD_SR.part_barrel_01_d,
26,Order,Sniper,12,Barrel Accessory,ORD_SR.part_barrel_02_a,
26,Order,Sniper,13,Barrel Accessory,ORD_SR.part_barrel_02_b,
26,Order,Sniper,14,Barrel Accessory,ORD_SR.part_barrel_02_c,
26,Order,Sniper,15,Barrel Accessory,ORD_SR.part_barrel_02_d,
26,Order,Sniper,16,Manufacturer Part,ORD_SR.part_barrel_licensed_jak,
26,Order,Sniper,17,Tediore Payload,ORD_SR.part_barrel_licensed_ted,Tediore Throw
26,Order,Sniper,18,Tediore Payload,ORD_SR.part_barrel_licensed_ted_shooting,Tediore Shooting
26,Order,Sniper,19,Tediore Payload,ORD_SR.part_barrel_licensed_ted_mirv,Tediore MIRV
26,Order,Sniper,20,Tediore Payload,ORD_SR.part_barrel_licensed_ted_combo,Tediore Combo
26,Order,Sniper,21,Manufacturer Part,ORD_SR.part_barrel_licensed_hyp,
26,Order,Sniper,22,Barrel Accessory,ORD_SR.part_barrel_01_b,
26,Order,Sniper,23,Manufacturer Part,ORD_SR.part_shield_default,
26,Order,Sniper,24,Manufacturer Part,ORD_SR.part_shield_ricochet,
26,Order,Sniper,25,Manufacturer Part,ORD_SR.part_shield_ammo,
26,Order,Sniper,26,Manufacturer Part,ORD_SR.part_shield_amp,
26,Order,Sniper,27,Magazine,ORD_SR.part_mag_01,
26,Order,Sniper,28,Magazine,ORD_SR.part_mag_02,
26,Order,Sniper,29,Magazine,ORD_SR.part_mag_04_cov,
26,Order,Sniper,30,Magazine,ORD_SR.part_mag_05_borg,
26,Order,Sniper,31,Tediore Throw Reload,ORD_SR.part_mag_ted_thrown_01,
26,Order,Sniper,32,Tediore Throw Reload,ORD_SR.part_mag_ted_thrown_02,
26,Order,Sniper,33,Tediore Throw Reload,ORD_SR.part_mag_ted_thrown_03_tor,
26,Order,Sniper,34,Tediore Throw Reload,ORD_SR.part_mag_ted_thrown_04_cov,
26,Order,Sniper,35,Tediore Throw Reload,ORD_SR.part_mag_ted_thrown_05_bor,
26,Order,Sniper,36,Scope,ORD_SR.part_scope_ironsight,
26,Order,Sniper,37,Scope,ORD_SR.part_scope_01_lens_01,
26,Order,Sniper,38,Scope,ORD_SR.part_scope_01_lens_02,
26,Order,Sniper,39,Scope,ORD_SR.part_scope_02_lens_01,
26,Order,Sniper,40,Scope,ORD_SR.part_scope_02_lens_02,
26,Order,Sniper,41,Scope Accessory,ORD_SR.part_scope_acc_s01_l01_a,
26,Order,Sniper,42,Scope Accessory,ORD_SR.part_scope_acc_s01_l01_b,
26,Order,Sniper,43,Scope Accessory,ORD_SR.part_scope_acc_s02_l01_a,
26,Order,Sniper,44,Scope Accessory,ORD_SR.part_scope_acc_s02_l01_b,
26,Order,Sniper,45,Scope Accessory,ORD_SR.part_scope_acc_s01_l02_a,
26,Order,Sniper,46,Scope Accessory,ORD_SR.part_scope_acc_s01_l02_b,
26,Order,Sniper,47,Scope Accessory,ORD_SR.part_scope_acc_s02_l02_a,
26,Order,Sniper,48,Scope Accessory,ORD_SR.part_scope_acc_s02_l02_b,
26,Order,Sniper,49,Grip,ORD_SR.part_grip_05c_ted_jav,
26,Order,Sniper,50,Grip,ORD_SR.part_grip_05b_ted_homing,
26,Order,Sniper,51,Grip,ORD_SR.part_grip_05a_ted_legs,
26,Order,Sniper,52,Grip,ORD_SR.part_grip_04_hyp,
26,Order,Sniper,53,Grip,ORD_SR.part_grip_01,
26,Order,Sniper,54,Grip,ORD_SR.part_grip_02,
26,Order,Sniper,55,Grip,ORD_SR.part_grip_03,
26,Order,Sniper,56,Underbarrel,ORD_SR.part_underbarrel_05_ammoswitcher,
26,Order,Sniper,57,Underbarrel,ORD_SR.part_underbarrel_02_tether_snare,
26,Order,Sniper,58,Underbarrel,ORD_SR.part_underbarrel_03_railgun,
26,Order,Sniper,59,Underbarrel,ORD_SR.part_underbarrel_04_atlas,
26,Order,Sniper,60,Foregrip,ORD_SR.part_foregrip_02,
26,Order,Sniper,61,Foregrip,ORD_SR.part_foregrip_03,
26,Order,Sniper,62,Underbarrel,ORD_SR.part_underbarrel_01_spear,
26,Order,Sniper,63,Underbarrel,ORD_SR.part_underbarrel_04_atlas_ball,
26,Order,Sniper,64,Foregrip,ORD_SR.part_foregrip_01,
26,Order,Sniper,65,Manufacturer Part,ORD_SR.part_secondary_ammo_sm,
26,Order,Sniper,66,Manufacturer Part,ORD_SR.part_secondary_ammo_sg,
26,Order,Sniper,67,Manufacturer Part,ORD_SR.part_secondary_ammo_ar,
26,Order,Sniper,68,Manufacturer Part,ORD_SR.part_secondary_ammo_ps,
26,Order,Sniper,69,Manufacturer Part,ORD_SR.part_mag_torgue_normal,
26,Order,Sniper,70,Manufacturer Part,ORD_SR.part_mag_torgue_sticky,
26,Order,Sniper,71,Magazine,ORD_SR.part_mag_03_tor,
26,Order,Sniper,72,Barrel,ORD_SR.part_barrel_02_symmetry,Symmetry
26,Order,Sniper,74,Magazine,ORD_SR.part_mag_01_fisheye,Fisheye
26,Order,Sniper,75,Barrel,ORD_SR.part_barrel_01_fisheye,Fisheye
26,Order,Sniper,77,Underbarrel,ORD_SR.part_underbarrel_03_seamstress,Rooker
26,Order,Sniper,78,Barrel,ORD_SR.part_barrel_01_seamstress,Rooker
26,Order,Sniper,83,Barrel,ORD_SR.part_barrel_02_temper,Solar Temper
26,Order,Sniper,80,Foregrip,ORD_SR.part_underbarrel_02_tether_snare_ishmael,
26,Order,Sniper,81,Barrel,ORD_SR.part_barrel_02_ishmael,Ishmael
7,Ripper,Shotgun,1,Barrel,BOR_SG.part_barrel_02_goremaster,Goremaster
7,Ripper,Shotgun,2,Body,BOR_SG.part_body,
7,Ripper,Shotgun,3,Body Accessory,BOR_SG.part_body_a,
7,Ripper,Shotgun,4,Body Accessory,BOR_SG.part_body_b,
7,Ripper,Shotgun,5,Body Accessory,BOR_SG.part_body_c,
7,Ripper,Shotgun,6,Body Accessory,BOR_SG.part_body_d,
7,Ripper,Shotgun,7,Barrel,BOR_SG.part_barrel_01,Weldwyrm
7,Ripper,Shotgun,8,Barrel,BOR_SG.part_barrel_02,Hellhound
7,Ripper,Shotgun,9,Manufacturer Part,BOR_SG.part_shield_default,
7,Ripper,Shotgun,10,Manufacturer Part,BOR_SG.part_shield_ricochet,
7,Ripper,Shotgun,11,Manufacturer Part,BOR_SG.part_shield_ammo,
7,Ripper,Shotgun,12,Manufacturer Part,BOR_SG.part_shield_amp,
7,Ripper,Shotgun,13,Magazine,BOR_SG.part_mag_04_cov,
7,Ripper,Shotgun,14,Magazine,BOR_SG.part_mag_03_tor,
7,Ripper,Shotgun,15,Magazine,BOR_SG.part_mag_01,
7,Ripper,Shotgun,16,Magazine,BOR_SG.part_mag_02,
7,Ripper,Shotgun,17,Magazine,BOR_SG.part_mag_goldengod,Golden God
7,Ripper,Shotgun,18,Barrel,BOR_SG.part_barrel_goldengod,Golden God
7,Ripper,Shotgun,22,Tediore Throw Reload,BOR_SG.part_mag_ted_thrown_01,
7,Ripper,Shotgun,23,Tediore Throw Reload,BOR_SG.part_mag_ted_thrown_02,
7,Ripper,Shotgun,24,Tediore Throw Reload,BOR_SG.part_mag_ted_thrown_03_tor,
7,Ripper,Shotgun,25,Tediore Throw Reload,BOR_SG.part_mag_ted_thrown_04_cov,
7,Ripper,Shotgun,26,Scope,BOR_SG.part_scope_02_lens_02,
7,Ripper,Shotgun,27,Scope,BOR_SG.part_scope_02_lens_01,
7,Ripper,Shotgun,28,Scope,BOR_SG.part_scope_01_lens_02,
7,Ripper,Shotgun,29,Scope,BOR_SG.part_scope_01_lens_01,
7,Ripper,Shotgun,30,Scope,BOR_SG.part_scope_ironsight,
7,Ripper,Shotgun,31,Scope Accessory,BOR_SG.part_scope_acc_s01_l01_a,
7,Ripper,Shotgun,32,Scope Accessory,BOR_SG.part_scope_acc_s01_l01_b,
7,Ripper,Shotgun,33,Scope Accessory,BOR_SG.part_scope_acc_s02_l01_a,
7,Ripper,Shotgun,34,Scope Accessory,BOR_SG.part_scope_acc_s02_l01_b,
7,Ripper,Shotgun,35,Scope Accessory,BOR_SG.part_scope_acc_s01_l02_a,
7,Ripper,Shotgun,36,Scope Accessory,BOR_SG.part_scope_acc_s01_l02_b,
7,Ripper,Shotgun,37,Scope Accessory,BOR_SG.part_scope_acc_s02_l02_a,
7,Ripper,Shotgun,38,Scope Accessory,BOR_SG.part_scope_acc_s02_l02_b,
7,Ripper,Shotgun,39,Grip,BOR_SG.part_grip_05c_ted_jav,
7,Ripper,Shotgun,40,Grip,BOR_SG.part_grip_05a_ted_legs,
7,Ripper,Shotgun,41,Grip,BOR_SG.part_grip_05b_ted_homing,
7,Ripper,Shotgun,42,Grip,BOR_SG.part_grip_01,
7,Ripper,Shotgun,43,Grip,BOR_SG.part_grip_02,
7,Ripper,Shotgun,44,Grip,BOR_SG.part_grip_03,
7,Ripper,Shotgun,45,Grip,BOR_SG.part_grip_04_hyp,
7,Ripper,Shotgun,46,Underbarrel,BOR_SG.part_underbarrel_04_atlas_ball,
7,Ripper,Shotgun,47,Underbarrel,BOR_SG.part_underbarrel_04_atlas,
7,Ripper,Shotgun,48,Underbarrel,BOR_SG.part_underbarrel_01_beam,
7,Ripper,Shotgun,49,Underbarrel,BOR_SG.part_underbarrel_02_gauss,
7,Ripper,Shotgun,50,Foregrip,BOR_SG.part_foregrip_01,
7,Ripper,Shotgun,51,Foregrip,BOR_SG.part_foregrip_03,
7,Ripper,Shotgun,52,Underbarrel,BOR_SG.part_underbarrel_05_ammoswitcher,
7,Ripper,Shotgun,53,Underbarrel,BOR_SG.part_underbarrel_06_malswitch,
7,Ripper,Shotgun,60,Manufacturer Part,BOR_SG.part_secondary_ammo_smg,
7,Ripper,Shotgun,61,Manufacturer Part,BOR_SG.part_secondary_ammo_ar,
7,Ripper,Shotgun,62,Manufacturer Part,BOR_SG.part_secondary_ammo_ps,
7,Ripper,Shotgun,63,Manufacturer Part,BOR_SG.part_secondary_ammo_sr,
7,Ripper,Shotgun,64,Barrel,BOR_SG.part_unique_barrel_02_convergence,Hellhound
7,Ripper,Shotgun,66,Barrel Accessory,BOR_SG.part_barrel_01_a,
7,Ripper,Shotgun,67,Barrel Accessory,BOR_SG.part_barrel_01_b,
7,Ripper,Shotgun,68,Barrel Accessory,BOR_SG.part_barrel_01_c,
7,Ripper,Shotgun,69,Barrel Accessory,BOR_SG.part_barrel_01_d,
7,Ripper,Shotgun,70,Barrel Accessory,BOR_SG.part_barrel_02_a,
7,Ripper,Shotgun,71,Barrel Accessory,BOR_SG.part_barrel_02_b,
7,Ripper,Shotgun,72,Barrel Accessory,BOR_SG.part_barrel_02_c,
7,Ripper,Shotgun,73,Barrel Accessory,BOR_SG.part_barrel_02_d,
7,Ripper,Shotgun,74,Manufacturer Part,BOR_SG.part_barrel_licensed_jak,
7,Ripper,Shotgun,75,Tediore Payload,BOR_SG.part_barrel_licensed_ted,Tediore Throw
7,Ripper,Shotgun,76,Tediore Payload,BOR_SG.part_barrel_licensed_ted_shooting,Tediore Shooting
7,Ripper,Shotgun,77,Tediore Payload,BOR_SG.part_barrel_licensed_ted_mirv,Tediore MIRV
7,Ripper,Shotgun,78,Tediore Payload,BOR_SG.part_barrel_licensed_ted_combo,Tediore Combo
7,Ripper,Shotgun,79,Manufacturer Part,BOR_SG.part_barrel_licensed_hyp,
7,Ripper,Shotgun,80,Underbarrel,BOR_SG.part_underbarrel_03_discharge,
7,Ripper,Shotgun,81,Foregrip,BOR_SG.part_foregrip_02,
7,Ripper,Shotgun,82,Manufacturer Part,BOR_SG.part_mag_torgue_normal,
7,Ripper,Shotgun,83,Manufacturer Part,BOR_SG.part_mag_torgue_sticky,
7,Ripper,Shotgun,55,Barrel,BOR_SG.part_unique_barrel_02_demo,Hair Trigger
7,Ripper,Shotgun,21,Barrel,BOR_SG.part_barrel_crazedearl,Crazed Earl
7,Ripper,Shotgun,58,Magazine,BOR_SG.part_mag_01_crazedearl,Crazed Earl
7,Ripper,Shotgun,57,Magazine,BOR_SG.part_mag_02_crazedearl,Crazed Earl
19,Ripper,SMG,2,Body,BOR_SM.part_body,
19,Ripper,SMG,3,Body Accessory,BOR_SM.part_body_a,
19,Ripper,SMG,4,Body Accessory,BOR_SM.part_body_b,
19,Ripper,SMG,5,Body Accessory,BOR_SM.part_body_c,
19,Ripper,SMG,6,Body Accessory,BOR_SM.part_body_d,
19,Ripper,SMG,7,Barrel,BOR_SM.part_barrel_01,Phage
19,Ripper,SMG,8,Barrel,BOR_SM.part_barrel_02,Infestation
19,Ripper,SMG,9,Manufacturer Part,BOR_SM.part_shield_default,
19,Ripper,SMG,10,Manufacturer Part,BOR_SM.part_shield_ricochet,
19,Ripper,SMG,11,Manufacturer Part,BOR_SM.part_shield_ammo,
19,Ripper,SMG,12,Manufacturer Part,BOR_SM.part_shield_amp,
19,Ripper,SMG,13,Magazine,BOR_SM.part_mag_01,
19,Ripper,SMG,14,Magazine,BOR_SM.part_mag_02,
19,Ripper,SMG,15,Magazine,BOR_SM.part_mag_03_tor,
19,Ripper,SMG,16,Magazine,BOR_SM.part_mag_04_cov,
19,Ripper,SMG,17,Barrel,BOR_SM.part_barrel_02_prince,Prince Harming
19,Ripper,SMG,20,Barrel,BOR_SM.part_barrel_01_hellfire,Hellfire
19,Ripper,SMG,21,Underbarrel,BOR_SM.part_underbarrel_05_Roil,Roil
19,Ripper,SMG,22,Tediore Throw Reload,BOR_SM.part_mag_ted_thrown_01,
19,Ripper,SMG,23,Tediore Throw Reload,BOR_SM.part_mag_ted_thrown_02,
19,Ripper,SMG,24,Tediore Throw Reload,BOR_SM.part_mag_ted_thrown_03_tor,
19,Ripper,SMG,25,Tediore Throw Reload,BOR_SM.part_mag_ted_thrown_04_cov,
19,Ripper,SMG,26,Scope,BOR_SM.part_scope_ironsight,
19,Ripper,SMG,27,Scope,BOR_SM.part_scope_01_lens_01,
19,Ripper,SMG,28,Scope,BOR_SM.part_scope_01_lens_02,
19,Ripper,SMG,29,Scope,BOR_SM.part_scope_02_lens_01,
19,Ripper,SMG,30,Scope,BOR_SM.part_scope_02_lens_02,
19,Ripper,SMG,31,Scope Accessory,BOR_SM.part_scope_acc_s01_l01_a,
19,Ripper,SMG,32,Scope Accessory,BOR_SM.part_scope_acc_s01_l01_b,
19,Ripper,SMG,33,Scope Accessory,BOR_SM.part_scope_acc_s02_l01_a,
19,Ripper,SMG,34,Scope Accessory,BOR_SM.part_scope_acc_s02_l01_b,
19,Ripper,SMG,35,Scope Accessory,BOR_SM.part_scope_acc_s01_l02_a,
19,Ripper,SMG,36,Scope Accessory,BOR_SM.part_scope_acc_s01_l02_b,
19,Ripper,SMG,37,Scope Accessory,BOR_SM.part_scope_acc_s02_l02_a,
19,Ripper,SMG,38,Scope Accessory,BOR_SM.part_scope_acc_s02_l02_b,
19,Ripper,SMG,39,Grip,BOR_SM.part_grip_05a_ted_legs,
19,Ripper,SMG,40,Grip,BOR_SM.part_grip_05c_ted_jav,
19,Ripper,SMG,41,Grip,BOR_SM.part_grip_05b_ted_homing,
19,Ripper,SMG,42,Grip,BOR_SM.part_grip_01,
19,Ripper,SMG,43,Grip,BOR_SM.part_grip_02,
19,Ripper,SMG,44,Grip,BOR_SM.part_grip_03,
19,Ripper,SMG,45,Grip,BOR_SM.part_grip_04_hyp,
19,Ripper,SMG,46,Underbarrel,BOR_SM.part_underbarrel_03_gastrap,
19,Ripper,SMG,47,Underbarrel,BOR_SM.part_underbarrel_02_drunkrocket,
19,Ripper,SMG,48,Underbarrel,BOR_SM.part_underbarrel_06_malswitch,
19,Ripper,SMG,49,Underbarrel,BOR_SM.part_underbarrel_04_atlas,
19,Ripper,SMG,50,Foregrip,BOR_SM.part_foregrip_01,
19,Ripper,SMG,51,Foregrip,BOR_SM.part_foregrip_03,
19,Ripper,SMG,52,Underbarrel,BOR_SM.part_underbarrel_01_shrapnel,
19,Ripper,SMG,53,Underbarrel,BOR_SM.part_underbarrel_04_atlas_ball,
19,Ripper,SMG,54,Underbarrel,BOR_SM.part_underbarrel_05_ammoswitcher,
19,Ripper,SMG,55,Foregrip,BOR_SM.part_foregrip_02,
19,Ripper,SMG,57,Barrel,BOR_SM.part_barrel_01_Roil,Roil
19,Ripper,SMG,62,Manufacturer Part,BOR_SM.part_secondary_ammo_sg,
19,Ripper,SMG,63,Manufacturer Part,BOR_SM.part_secondary_ammo_ar,
19,Ripper,SMG,64,Manufacturer Part,BOR_SM.part_secondary_ammo_ps,
19,Ripper,SMG,65,Manufacturer Part,BOR_SM.part_secondary_ammo_sr,
19,Ripper,SMG,66,Barrel Accessory,BOR_SM.part_barrel_01_a,
19,Ripper,SMG,67,Barrel Accessory,BOR_SM.part_barrel_01_b,
19,Ripper,SMG,68,Barrel Accessory,BOR_SM.part_barrel_01_c,
19,Ripper,SMG,69,Barrel Accessory,BOR_SM.part_barrel_01_d,
19,Ripper,SMG,70,Barrel Accessory,BOR_SM.part_barrel_02_a,
19,Ripper,SMG,71,Barrel Accessory,BOR_SM.part_barrel_02_b,
19,Ripper,SMG,72,Barrel Accessory,BOR_SM.part_barrel_02_c,
19,Ripper,SMG,73,Barrel Accessory,BOR_SM.part_barrel_02_d,
19,Ripper,SMG,74,Manufacturer Part,BOR_SM.part_barrel_licensed_jak,
19,Ripper,SMG,75,Tediore Payload,BOR_SM.part_barrel_licensed_ted,Tediore Throw
19,Ripper,SMG,76,Tediore Payload,BOR_SM.part_barrel_licensed_ted_shooting,Tediore Shooting
19,Ripper,SMG,77,Tediore Payload,BOR_SM.part_barrel_licensed_ted_mirv,Tediore MIRV
19,Ripper,SMG,78,Tediore Payload,BOR_SM.part_barrel_licensed_ted_combo,Tediore Combo
19,Ripper,SMG,79,Manufacturer Part,BOR_SM.part_barrel_licensed_hyp,
19,Ripper,SMG,80,Manufacturer Part,BOR_SM.part_mag_torgue_normal,
19,Ripper,SMG,81,Manufacturer Part,BOR_SM.part_mag_torgue_sticky,
19,Ripper,SMG,58,Barrel,BOR_SM.part_barrel_01_falke,Falke
19,Ripper,SMG,60,Barrel,BOR_SM.part_barrel_01_jailbroken,Jail-Broken Gatling
23,Ripper,Sniper,2,Body,BOR_SR.part_body,
23,Ripper,Sniper,3,Body Accessory,BOR_SR.part_body_a,
23,Ripper,Sniper,4,Body Accessory,BOR_SR.part_body_b,
23,Ripper,Sniper,5,Body Accessory,BOR_SR.part_body_c,
23,Ripper,Sniper,6,Body Accessory,BOR_SR.part_body_d,
23,Ripper,Sniper,7,Barrel,BOR_SR.part_barrel_01,Nullsaint
23,Ripper,Sniper,8,Barrel,BOR_SR.part_barrel_02,Daemon
23,Ripper,Sniper,9,Manufacturer Part,BOR_SR.part_shield_default,
23,Ripper,Sniper,10,Manufacturer Part,BOR_SR.part_shield_ricochet,
23,Ripper,Sniper,11,Manufacturer Part,BOR_SR.part_shield_ammo,
23,Ripper,Sniper,12,Manufacturer Part,BOR_SR.part_shield_amp,
23,Ripper,Sniper,13,Magazine,BOR_SR.part_mag_01,
23,Ripper,Sniper,14,Magazine,BOR_SR.part_mag_02,
23,Ripper,Sniper,15,Magazine,BOR_SR.part_mag_04_cov,
23,Ripper,Sniper,16,Manufacturer Part,BOR_SR.part_mag_torgue_normal,
23,Ripper,Sniper,17,Manufacturer Part,BOR_SR.part_mag_torgue_sticky,
23,Ripper,Sniper,20,Barrel,BOR_SR.part_barrel_01_stray,Stray
23,Ripper,Sniper,21,Barrel,BOR_SR.part_barrel_02_vamoose,Vamoose
23,Ripper,Sniper,23,Tediore Throw Reload,BOR_SR.part_mag_ted_thrown_01,
23,Ripper,Sniper,24,Tediore Throw Reload,BOR_SR.part_mag_ted_thrown_02,
23,Ripper,Sniper,25,Tediore Throw Reload,BOR_SR.part_mag_ted_thrown_03_tor,
23,Ripper,Sniper,26,Scope,BOR_SR.part_scope_ironsight,
23,Ripper,Sniper,27,Scope,BOR_SR.part_scope_01_lens_01,
23,Ripper,Sniper,28,Scope,BOR_SR.part_scope_01_lens_02,
23,Ripper,Sniper,29,Scope,BOR_SR.part_scope_02_lens_01,
23,Ripper,Sniper,30,Scope,BOR_SR.part_scope_02_lens_02,
23,Ripper,Sniper,31,Scope Accessory,BOR_SR.part_scope_acc_s01_l01_a,
23,Ripper,Sniper,32,Scope Accessory,BOR_SR.part_scope_acc_s01_l01_b,
23,Ripper,Sniper,33,Scope Accessory,BOR_SR.part_scope_acc_s02_l01_a,
23,Ripper,Sniper,34,Scope Accessory,BOR_SR.part_scope_acc_s02_l01_b,
23,Ripper,Sniper,35,Scope Accessory,BOR_SR.part_scope_acc_s01_l02_a,
23,Ripper,Sniper,36,Scope Accessory,BOR_SR.part_scope_acc_s01_l02_b,
23,Ripper,Sniper,37,Scope Accessory,BOR_SR.part_scope_acc_s02_l02_a,
23,Ripper,Sniper,38,Scope Accessory,BOR_SR.part_scope_acc_s02_l02_b,
23,Ripper,Sniper,39,Grip,BOR_SR.part_grip_05a_ted_legs,
23,Ripper,Sniper,40,Grip,BOR_SR.part_grip_05c_ted_jav,
23,Ripper,Sniper,41,Grip,BOR_SR.part_grip_05b_ted_homing,
23,Ripper,Sniper,42,Grip,BOR_SR.part_grip_04_hyp,
23,Ripper,Sniper,43,Grip,BOR_SR.part_grip_01,
23,Ripper,Sniper,44,Grip,BOR_SR.part_grip_02,
23,Ripper,Sniper,45,Grip,BOR_SR.part_grip_03,
23,Ripper,Sniper,46,Underbarrel,BOR_SR.part_underbarrel_06_malswitch,
23,Ripper,Sniper,47,Underbarrel,BOR_SR.part_underbarrel_02_seeker,
23,Ripper,Sniper,48,Underbarrel,BOR_SR.part_underbarrel_01_gravtrap,
23,Ripper,Sniper,49,Underbarrel,BOR_SR.part_underbarrel_04_atlas,
